Kgrid,V1,V2,V3,K1,K2,K3,L1,L2,L3,n_iter,time,tol_level,V1InitialGuess,V2InitialGuess,V3InitialGuess
3.70704310890226,-0.373307276742196,-0.339445612814602,-0.305362892890889,3.67090591084005,3.71606823487882,3.77021994903453,0.652215316274807,0.658893560400104,0.665363692608456,419,2530.2445694,1e-07,0.318335927997635,0.335453462842377,0.352779372844556
3.71606999958953,-0.373048521082191,-0.339193479715597,-0.30511724057874,3.67093154162091,3.72509798101204,3.77924104852637,0.653985275212624,0.660608890784999,0.667024695955484,419,2530.2445694,1e-07,0.32264358601052,0.339701500013627,0.35696858002139
3.72509689027679,-0.372790132446682,-0.338941691892948,-0.30487177659139,3.67995600562975,3.73410972631869,3.77927668687628,0.655764108498724,0.662332437375338,0.668693297546813,419,2530.2445694,1e-07,0.326931891369107,0.343930685777395,0.361139420182441
3.73412378096405,-0.372532278019884,-0.338690204649939,-0.304626657562899,3.68898795068303,3.74311763574857,3.78828826907692,0.657551871369984,0.664064248778151,0.670369540098486,419,2530.2445694,1e-07,0.331201016665078,0.348141186215039,0.365292053238193
3.74315067165131,-0.372274715928957,-0.338438974076737,-0.304381827829443,3.69802822004142,3.75215959686578,3.79733156446729,0.659348619398549,0.665804373877733,0.672053466555484,419,2530.2445694,1e-07,0.335451132200108,0.352333165231229,0.369426637027854
3.75217756233857,-0.372017545672493,-0.338187951338611,-0.304137526787877,3.70705270120835,3.75219795155985,3.80632950555865,0.661154408492795,0.667552861836315,0.67374512009219,419,2530.2445694,1e-07,0.339682406026115,0.356506784591728,0.373543327354889
3.76120445302584,-0.371760790935424,-0.337937238392822,-0.30389358115787,3.7160268353602,3.76120938705301,3.81537359367411,0.662969294898266,0.669309762094724,0.675444544112843,419,2530.2445694,1e-07,0.343895003984624,0.360662203960357,0.377642278021802
3.7702313437131,-0.371504362527353,-0.337687643409942,-0.30364996181984,3.71607158705023,3.77021399478488,3.82436641725311,0.664793335198576,0.67107512437301,0.677151782251963,419,2530.2445694,1e-07,0.348089089745278,0.364799580935176,0.381723640864168
3.77925823440036,-0.371248164985659,-0.337438395400419,-0.303406737017333,3.72509929381214,3.77025764473526,3.82442695420701,0.666626586316299,0.672848998671061,0.678866878374771,419,2530.2445694,1e-07,0.352264824843509,0.368919071083873,0.385787565783953
3.78828512508762,-0.370992524715102,-0.337189346630679,-0.303163827863129,3.73412539150379,3.77927870051632,3.83342354103308,0.668469105513822,0.674631435269191,0.680589876577582,419,2530.2445694,1e-07,0.356422368717415,0.373020827978423,0.389834200782129
3.79731201577488,-0.370737213857281,-0.336940543623851,-0.302921162266272,3.74313557341582,3.78828844960291,3.84245712184733,0.670320950394171,0.676422484728706,0.682320821188188,419,2530.2445694,1e-07,0.360561878743815,0.377105003228983,0.393863691990607
3.80633890646215,-0.370482322566264,-0.336692028638955,-0.302678996274843,3.75214572737205,3.79732813576635,3.85147887509139,0.672182178901811,0.67822219789245,0.684059756766215,419,2530.2445694,1e-07,0.36468351027356,0.3811717465171,0.397876183703503
3.81536579714941,-0.370227875142848,-0.336443843641766,-0.302437140402036,3.76118347216888,3.80635245452663,3.86048194286625,0.674052849323418,0.680030625885322,0.685806728103465,419,2530.2445694,1e-07,0.368787416666078,0.3852212056282,0.401871818407748
3.82439268783667,-0.369973719238354,-0.33619602634902,-0.302195564342397,3.7612398290293,3.81536199775062,3.86952849397469,0.675933020288614,0.681847820114775,0.687561780224237,419,2530.2445694,1e-07,0.372873749323194,0.389253526483405,0.40585073681308
3.83341957852393,-0.369719806595443,-0.335948612692421,-0.301954498831306,3.77026610122327,3.82437371397899,3.87853034684591,0.677822750770679,0.683673832271286,0.689324958385633,419,2530.2445694,1e-07,0.37694265772223,0.393268853170689,0.409813077881395
3.84244646921119,-0.369466164332758,-0.335701635615887,-0.301713621271409,3.77925776484934,3.83340928605898,3.87855981037867,0.679722100087229,0.685508714328798,0.691096308077834,419,2530.2445694,1e-07,0.380994289448411,0.397267327975373,0.413758978855512
3.85147335989846,-0.369213098049896,-0.335454915609454,-0.30147321353502,3.78829696235871,3.83344584996011,3.88761920556963,0.681631127900856,0.687352518545145,0.692875875024366,419,2530.2445694,1e-07,0.385028790226596,0.401249091410009,0.417688575287347
3.86050025058572,-0.368960391486107,-0.335208559664992,-0.301233069462981,3.79729218442914,3.84246151660755,3.89661655555399,0.683549894219742,0.689205297462442,0.694663705182338,419,2530.2445694,1e-07,0.38904630395234,0.405214282243632,0.421602001065502
